time,hourly_demand,temperature_2m,relative_humidity_2m,wind_speed_10m,apparent_temperature
2002-04-11 22:00:00,44792.75999998,22.9,96,6.6,27.0
2002-04-11 23:00:00,41297.95999999,22.7,97,6.8,26.7
2002-04-12 00:00:00,38124.74999998,22.6,97,6.0,26.6
2002-04-12 01:00:00,35981.24999997,22.5,97,5.6,26.6
2002-04-12 02:00:00,34964.95999998,22.4,98,6.6,26.4
2002-04-12 03:00:00,35108.94999998,22.4,97,6.3,26.4
2002-04-12 04:00:00,34791.969999990004,22.4,97,6.0,26.4
2002-04-12 05:00:00,35606.459999989995,22.4,97,5.5,26.5
2002-04-12 06:00:00,37770.85999999,22.5,97,5.6,26.5
2002-04-12 07:00:00,39444.18999997,22.8,95,8.4,26.4
2002-04-12 08:00:00,42802.44999998,23.6,90,7.1,27.4
2002-04-12 09:00:00,45204.009999990005,24.8,85,7.1,28.6
2002-04-12 10:00:00,46442.369999990005,26.5,78,7.3,30.6
2002-04-12 11:00:00,46501.49999999,27.3,77,7.9,31.9
2002-04-12 12:00:00,45383.08999999,28.3,75,6.2,34.5
2002-04-12 13:00:00,45794.13999999,28.8,74,4.3,35.6
2002-04-12 14:00:00,47228.76999999,28.8,74,4.0,34.7
2002-04-12 15:00:00,47116.90999998,29.3,67,4.6,34.0
2002-04-12 16:00:00,46660.59999999,28.3,69,6.5,32.2
2002-04-12 17:00:00,44718.89999999,27.6,73,8.8,31.4
2002-04-12 18:00:00,47911.83999998,26.4,77,7.6,30.2
2002-04-12 19:00:00,48218.26999999001,25.5,80,5.7,29.5
2002-04-12 20:00:00,46147.73999998999,24.8,83,6.9,28.6
2002-04-12 21:00:00,45769.49999999,24.2,85,7.9,27.8
2002-04-12 22:00:00,44920.33999999,23.8,87,6.4,27.5
2002-04-12 23:00:00,42258.12999998,23.3,89,5.7,27.0
2002-04-13 00:00:00,38722.95999998,23.0,90,5.0,26.8
2002-04-13 01:00:00,36668.99999998,22.6,92,4.4,26.4
2002-04-13 02:00:00,35675.59999998,22.1,95,4.3,26.0
2002-04-13 03:00:00,35056.88999998,21.9,95,4.8,25.6
2002-04-13 04:00:00,35016.78999997,21.8,95,5.4,25.3
2002-04-13 05:00:00,35043.37999999,21.6,96,5.2,25.1
2002-04-13 06:00:00,34538.14999999,21.3,97,6.4,24.6
2002-04-13 07:00:00,35605.47999997,22.8,92,5.5,26.6
2002-04-13 08:00:00,37743.03999998,24.6,86,5.6,28.8
2002-04-13 09:00:00,39109.06,26.4,78,5.8,30.7
2002-04-13 10:00:00,39804.26999999,27.7,72,8.2,32.4
2002-04-13 11:00:00,39280.38999997,28.4,71,7.9,33.6
2002-04-13 12:00:00,38573.26999998,29.1,71,6.0,35.9
2002-04-13 13:00:00,38233.829999990005,29.7,67,4.7,36.4
2002-04-13 14:00:00,38508.01999998,29.5,66,3.6,35.0
2002-04-13 15:00:00,38370.23999998,29.1,68,4.0,33.9
2002-04-13 16:00:00,38086.78999998,28.6,70,5.1,33.0
2002-04-13 17:00:00,39432.159999990006,27.2,76,7.6,31.3
2002-04-13 18:00:00,46756.82999999,26.4,79,5.0,30.9
2002-04-13 19:00:00,47375.42999999,25.6,86,4.9,30.5
2002-04-13 20:00:00,45264.39999999,24.9,89,5.0,29.6
2002-04-13 21:00:00,43279.73999998,24.0,93,4.8,28.7
2002-04-13 22:00:00,41302.59999997,23.6,94,4.7,28.1
2002-04-13 23:00:00,38572.23999998,23.4,94,5.4,27.7
2002-04-14 00:00:00,35848.04999998,23.3,94,5.8,27.5
2002-04-14 01:00:00,34011.63999998,23.1,95,6.6,27.2
2002-04-14 02:00:00,32940.539999990004,22.9,96,6.2,27.0
2002-04-14 03:00:00,32268.61999999,22.8,96,6.8,26.7
2002-04-14 04:00:00,31823.86999998,22.7,96,7.2,26.6
2002-04-14 05:00:00,31504.88999998,22.5,97,6.5,26.5
2002-04-14 06:00:00,30132.64999999,22.4,97,6.8,26.2
2002-04-14 07:00:00,29799.34999999,23.6,92,7.2,27.6
2002-04-14 08:00:00,30853.59999998,25.2,84,8.3,29.1
2002-04-14 09:00:00,31661.42999999,26.4,82,10.1,30.4
2002-04-14 10:00:00,32280.83999998,27.6,79,8.9,32.8
2002-04-14 11:00:00,32559.97999999,28.6,74,7.9,34.2
2002-04-14 12:00:00,32368.35999999,28.5,73,6.5,33.8
2002-04-14 13:00:00,32383.57999999,28.2,74,5.8,33.5
2002-04-14 14:00:00,32309.57999999,26.5,80,7.6,30.6
2002-04-14 15:00:00,32419.77999999,28.1,67,9.6,31.2
2002-04-14 16:00:00,32965.41999998,27.2,72,5.7,31.2
2002-04-14 17:00:00,35012.18999999,26.9,75,6.3,31.0
2002-04-14 18:00:00,42535.79999999,26.1,81,4.7,30.6
2002-04-14 19:00:00,43574.34999998,25.2,87,4.6,30.0
2002-04-14 20:00:00,42094.15999999,24.7,88,5.6,29.1
2002-04-14 21:00:00,41057.89999999,24.2,89,4.9,28.5
2002-04-14 22:00:00,39265.62999999,23.7,91,4.8,28.0
2002-04-14 23:00:00,36446.47999998,23.4,92,4.7,27.5
2002-04-15 00:00:00,34735.84999999,22.7,94,4.6,26.8
2002-04-15 01:00:00,32789.51999999,22.3,95,4.8,26.1
2002-04-15 02:00:00,32056.98999999,22.3,94,4.6,26.1
2002-04-15 03:00:00,31711.65999998,22.4,94,3.8,26.5
2002-04-15 04:00:00,31926.02999999,22.8,91,2.6,26.9
2002-04-15 05:00:00,33313.93999998,23.0,90,0.7,27.3
2002-04-15 06:00:00,35550.04999999,22.3,96,3.2,26.5
2002-04-15 07:00:00,37655.31999999,23.2,91,1.4,27.8
2002-04-15 08:00:00,41565.59999999,24.5,86,1.3,29.2
2002-04-15 09:00:00,44029.54999998,25.7,82,1.0,30.7
2002-04-15 10:00:00,45398.97999998,27.0,79,2.3,32.4
2002-04-15 11:00:00,45701.74999999,28.5,70,2.0,34.8
2002-04-15 12:00:00,44269.60999999,28.2,71,1.3,33.2
2002-04-15 13:00:00,44721.78999998,28.6,71,4.0,34.4
2002-04-15 14:00:00,45844.19999998,28.1,73,1.5,33.3
2002-04-15 15:00:00,46438.66999999,27.8,69,3.4,32.0
2002-04-15 16:00:00,46427.51999999001,26.5,75,5.2,30.5
2002-04-15 17:00:00,44838.84999998,26.0,79,3.1,30.5
2002-04-15 18:00:00,47890.26999999,25.4,83,4.3,29.9
2002-04-15 19:00:00,47972.72999999,24.7,89,5.0,29.2
2002-04-15 20:00:00,45874.29999999,24.3,90,4.5,28.8
2002-04-15 21:00:00,45373.079999990005,23.8,92,4.8,28.2
2002-04-15 22:00:00,44459.62999999001,23.4,95,5.4,27.8
2002-04-15 23:00:00,40912.72999998,23.0,97,4.3,27.5
2002-04-16 00:00:00,37344.83999998,23.0,96,4.3,27.4
2002-04-16 01:00:00,35485.669999980004,22.7,97,4.1,27.1
2002-04-16 02:00:00,34470.09999998,22.4,98,4.5,26.7
2002-04-16 03:00:00,34065.039999990004,22.2,98,4.8,26.3
2002-04-16 04:00:00,34067.99999998,22.0,98,4.1,26.2
2002-04-16 05:00:00,35158.30999998,22.0,99,3.9,26.2
2002-04-16 06:00:00,36982.509999990005,22.1,98,5.7,26.0
2002-04-16 07:00:00,39232.89999999,23.0,95,5.5,27.2
2002-04-16 08:00:00,42753.83999999,24.3,91,5.0,28.8
2002-04-16 09:00:00,44706.59999999,25.7,83,4.5,30.3
2002-04-16 10:00:00,45927.94999999,27.2,74,5.3,31.8
2002-04-16 11:00:00,45755.42999999,27.7,71,5.6,32.0
2002-04-16 12:00:00,44295.49999999,28.7,70,4.6,35.2
2002-04-16 13:00:00,45464.33999998,28.9,70,3.3,34.5
2002-04-16 14:00:00,46681.35999999,27.9,72,3.7,32.5
2002-04-16 15:00:00,46703.46999998,27.6,72,8.7,31.3
2002-04-16 16:00:00,46715.03999998001,26.3,77,8.9,29.8
2002-04-16 17:00:00,45254.82999998,25.7,81,7.3,29.5
2002-04-16 18:00:00,48897.24999998,25.1,84,4.7,29.4
2002-04-16 19:00:00,48286.40999999,24.5,88,5.8,28.7
2002-04-16 20:00:00,46222.74999999,24.0,90,6.5,28.1
2002-04-16 21:00:00,46330.79999998,23.6,92,7.1,27.6
2002-04-16 22:00:00,44715.50999999,23.2,94,8.0,27.1
2002-04-16 23:00:00,41023.81999999,22.9,95,8.2,26.6
2002-04-17 00:00:00,37859.13999999,22.5,96,7.1,26.3
2002-04-17 01:00:00,35785.27999999,22.1,97,5.6,26.0
2002-04-17 02:00:00,34808.39999999,21.6,98,4.1,25.5
2002-04-17 03:00:00,34422.34999998,21.5,98,4.3,25.4
2002-04-17 04:00:00,34509.30999998,21.2,99,4.3,25.0
2002-04-17 05:00:00,35707.86,21.0,99,4.1,24.7
2002-04-17 06:00:00,37623.75999998,21.3,99,5.4,25.0
2002-04-17 07:00:00,39336.33999999,22.5,95,8.3,25.9
2002-04-17 08:00:00,42777.41999999,23.7,89,7.2,27.4
2002-04-17 09:00:00,44935.21999998001,25.7,79,7.9,29.4
2002-04-17 10:00:00,46119.66999999,27.2,73,8.7,31.2
2002-04-17 11:00:00,46225.32999997,28.0,72,7.3,32.7
2002-04-17 12:00:00,44771.62999999,28.8,71,6.5,35.1
2002-04-17 13:00:00,45453.92999999,29.1,70,6.9,34.3
2002-04-17 14:00:00,46410.18999999,29.2,70,7.2,34.1
2002-04-17 15:00:00,46959.88999999,29.0,65,7.2,32.7
2002-04-17 16:00:00,46985.71999999,28.7,66,8.3,32.1
2002-04-17 17:00:00,45015.92576,28.0,70,6.3,32.0
2002-04-17 18:00:00,48048.73999999,26.9,75,5.8,31.0
2002-04-17 19:00:00,48557.59999999,26.0,80,6.3,30.2
2002-04-17 20:00:00,46731.18999998,25.4,83,6.0,29.7
2002-04-17 21:00:00,46710.78999998,24.8,87,7.0,28.9
2002-04-17 22:00:00,45519.69999998,24.3,89,7.3,28.4
2002-04-17 23:00:00,41989.14999999,23.9,90,6.8,27.9
2002-04-18 00:00:00,38426.71999999,23.5,92,6.1,27.6
2002-04-18 01:00:00,36364.29999999,23.0,94,5.4,27.1
2002-04-18 02:00:00,35340.439999990005,22.7,96,5.4,26.7
2002-04-18 03:00:00,34783.05999998,22.4,96,5.8,26.3
2002-04-18 04:00:00,34856.42999999,22.2,97,6.1,26.0
2002-04-18 05:00:00,35898.49999999,22.0,97,5.8,25.8
2002-04-18 06:00:00,37728.88999998,21.9,98,6.2,25.6
2002-04-18 07:00:00,39542.71999999,23.4,94,7.2,27.4
2002-04-18 08:00:00,43015.73575998,25.5,85,6.8,29.8
2002-04-18 09:00:00,45187.43999999,27.1,76,7.6,31.3
2002-04-18 10:00:00,46408.95999998,28.3,73,9.4,33.3
2002-04-18 11:00:00,46690.35999999,29.5,66,8.3,35.1
2002-04-18 12:00:00,45147.44999998999,30.2,63,8.0,35.4
2002-04-18 13:00:00,46195.22999998,29.9,62,7.3,34.5
2002-04-18 14:00:00,47412.049999990006,28.0,71,11.8,31.5
2002-04-18 15:00:00,47394.909999990006,27.6,74,10.9,31.2
2002-04-18 16:00:00,47209.43999999,27.4,76,8.7,31.5
2002-04-18 17:00:00,45934.36999999,26.9,79,5.7,31.6
2002-04-18 18:00:00,49522.05999999,26.1,84,7.0,30.6
2002-04-18 19:00:00,48294.85999999,25.4,87,7.4,29.9
2002-04-18 20:00:00,46527.02999999,24.8,91,7.1,29.3
2002-04-18 21:00:00,46240.01999999,24.3,93,5.2,29.1
2002-04-18 22:00:00,44973.11999999,23.9,95,5.1,28.6
2002-04-18 23:00:00,42237.229999990006,23.5,97,4.3,28.3
2002-04-19 00:00:00,38529.08999997,23.4,97,5.1,28.0
2002-04-19 01:00:00,36541.70999997,23.2,98,4.5,28.0
2002-04-19 02:00:00,35532.82999998,22.6,99,4.0,27.1
2002-04-19 03:00:00,35121.00999999,22.4,99,7.3,26.4
2002-04-19 04:00:00,35317.389999980005,22.1,98,7.9,25.7
2002-04-19 05:00:00,36259.89999999,22.0,97,6.3,25.8
2002-04-19 06:00:00,37861.68999998,22.0,97,7.9,25.4
2002-04-19 07:00:00,40187.55999997,22.8,94,8.0,26.4
2002-04-19 08:00:00,43509.10999999,24.1,87,8.4,27.6
2002-04-19 09:00:00,45322.36999999,25.6,81,8.4,29.4
2002-04-19 10:00:00,46485.15999998,27.0,77,8.0,31.4
2002-04-19 11:00:00,46658.49999999,28.1,75,7.9,33.8
2002-04-19 12:00:00,45259.53431999,29.1,72,8.0,35.7
2002-04-19 13:00:00,45924.28999998,29.6,67,9.1,34.8
2002-04-19 14:00:00,47138.509999990005,29.7,65,10.5,34.1
2002-04-19 15:00:00,47353.46999997999,29.6,63,10.5,32.8
2002-04-19 16:00:00,46655.50999997999,29.1,64,7.5,32.8
2002-04-19 17:00:00,45331.009999990005,28.4,70,2.8,33.1
2002-04-19 18:00:00,48742.259999990005,27.5,76,2.9,32.5
2002-04-19 19:00:00,48403.28999999,26.5,81,6.4,31.1
2002-04-19 20:00:00,46302.65999999,25.5,87,7.4,30.0
2002-04-19 21:00:00,45860.27999999,24.6,92,7.9,29.1
2002-04-19 22:00:00,45391.38999999,24.1,93,7.9,28.3
2002-04-19 23:00:00,42317.30999999,23.8,93,7.4,27.9
2002-04-20 00:00:00,38926.01999999,23.6,93,7.6,27.7
2002-04-20 01:00:00,37015.31999999,23.4,93,6.9,27.4
2002-04-20 02:00:00,35446.789999990004,23.1,94,6.3,27.2
2002-04-20 03:00:00,34977.85999999,23.0,94,5.6,27.0
2002-04-20 04:00:00,34738.07999998,22.8,94,5.5,26.8
2002-04-20 05:00:00,34766.62999997,22.7,95,4.6,26.9
2002-04-20 06:00:00,34451.35999998,22.4,96,4.5,26.5
2002-04-20 07:00:00,35652.46999997999,23.9,92,4.9,28.3
2002-04-20 08:00:00,37789.38999999,25.6,85,5.4,30.3
2002-04-20 09:00:00,39151.83999999,27.1,79,6.2,31.7
2002-04-20 10:00:00,39841.09999999,28.8,72,6.8,34.5
2002-04-20 11:00:00,39455.68999998,29.8,65,5.6,35.3
2002-04-20 12:00:00,38714.69999998,29.8,64,5.6,35.2
2002-04-20 13:00:00,38608.059999970006,29.8,65,6.5,34.8
2002-04-20 14:00:00,38482.56999999,29.4,66,5.8,34.2
2002-04-20 15:00:00,38506.37999998,30.5,63,3.4,35.4
2002-04-20 16:00:00,38395.54999999,28.4,68,2.6,32.9
2002-04-20 17:00:00,39666.63999999,27.7,74,5.2,32.1
2002-04-20 18:00:00,47673.31999998,26.9,78,4.3,31.7
2002-04-20 19:00:00,47676.98999998,26.0,86,5.6,30.9
2002-04-20 20:00:00,45361.57999999,25.9,85,6.3,30.5
2002-04-20 21:00:00,43434.50999998,26.0,83,5.8,30.5
2002-04-20 22:00:00,41336.30999998,25.6,85,5.6,30.2
2002-04-20 23:00:00,38556.89999998,25.2,87,5.1,29.9
2002-04-21 00:00:00,36307.34999999,24.8,89,4.7,29.5
2002-04-21 01:00:00,34303.96999998,24.4,92,4.6,29.1
2002-04-21 02:00:00,33033.96999999,23.4,96,4.5,28.0
2002-04-21 03:00:00,32447.75999999,22.7,96,4.9,26.9
2002-04-21 04:00:00,32144.82999999,21.8,98,4.4,25.7
2002-04-21 05:00:00,31927.43999999,21.5,98,4.7,25.3
2002-04-21 06:00:00,30740.38999998,21.4,98,6.2,24.9
2002-04-21 07:00:00,30007.30999999,23.8,93,6.5,28.1
2002-04-21 08:00:00,30893.929999990003,26.1,83,6.6,30.6
2002-04-21 09:00:00,31756.23999999,28.1,74,6.9,32.8
2002-04-21 10:00:00,32292.58999999,29.7,64,9.4,34.5
2002-04-21 11:00:00,32551.83999999,30.6,56,13.3,34.1
2002-04-21 12:00:00,32491.84999999,31.3,50,13.7,34.9
2002-04-21 13:00:00,32445.93999998,31.8,47,13.0,35.1
2002-04-21 14:00:00,32354.749999990003,31.9,46,12.2,34.6
2002-04-21 15:00:00,32406.26999999,31.8,45,12.0,33.5
2002-04-21 16:00:00,32955.76999999,31.1,49,10.6,32.9
2002-04-21 17:00:00,34859.80999998,29.7,57,6.9,32.7
2002-04-21 18:00:00,42341.21999999,28.0,63,6.8,31.0
2002-04-21 19:00:00,43227.94999999,26.5,69,6.6,29.6
2002-04-21 20:00:00,41956.95999999,25.4,74,6.1,28.6
2002-04-21 21:00:00,40950.32715749,24.5,78,5.9,27.7
2002-04-21 22:00:00,39387.76999998,23.6,83,6.0,26.9
2002-04-21 23:00:00,36660.52999999,23.1,86,6.2,26.3
2002-04-22 00:00:00,34546.969999990004,22.7,87,6.5,25.8
2002-04-22 01:00:00,32824.80999999,22.2,90,5.8,25.4
2002-04-22 02:00:00,31927.61999999,21.7,91,5.8,24.8
2002-04-22 03:00:00,31609.49999998,21.5,89,5.9,24.2
2002-04-22 04:00:00,32045.85999999,21.0,90,5.4,23.7
2002-04-22 05:00:00,33451.20999998,20.6,91,6.0,23.1
2002-04-22 06:00:00,35831.99999999,20.2,92,5.4,22.7
2002-04-22 07:00:00,37994.97999998,22.6,86,5.9,25.6
2002-04-22 08:00:00,41820.60999999,25.6,74,5.2,29.0
2002-04-22 09:00:00,44298.52999999,28.1,63,6.7,31.5
2002-04-22 10:00:00,45666.37999999,30.0,54,9.1,33.8
2002-04-22 11:00:00,45859.439999990005,31.0,45,13.7,33.2
2002-04-22 12:00:00,44235.77999999,31.3,43,13.0,32.9
2002-04-22 13:00:00,44882.38999999,31.5,42,11.2,33.5
2002-04-22 14:00:00,45891.88999998,31.8,41,9.7,33.9
2002-04-22 15:00:00,46208.62999999,31.6,44,9.4,33.1
2002-04-22 16:00:00,46214.35999999,30.9,49,9.1,32.8
2002-04-22 17:00:00,45115.01999999,29.6,57,6.5,32.6
2002-04-22 18:00:00,48406.42999999001,28.0,63,6.2,31.0
2002-04-22 19:00:00,47882.43999997,26.8,67,6.5,29.7
2002-04-22 20:00:00,45952.78999999,25.8,71,7.3,28.7
2002-04-22 21:00:00,45570.69999999,25.0,74,6.5,28.0
2002-04-22 22:00:00,44470.27999998,24.3,78,5.6,27.5
2002-04-22 23:00:00,41127.549999990006,23.8,80,5.4,26.9
2002-04-23 00:00:00,37711.00999998,23.2,83,5.4,26.3
2002-04-23 01:00:00,35855.719999990004,22.6,86,5.4,25.8
2002-04-23 02:00:00,34898.83999998,22.1,89,5.4,25.2
2002-04-23 03:00:00,34618.85999999,21.7,91,5.5,24.9
2002-04-23 04:00:00,34612.09999999,21.7,91,5.4,24.8
2002-04-23 05:00:00,35680.759999990005,21.4,92,5.0,24.6
2002-04-23 06:00:00,37680.72999998,21.2,93,6.2,24.1
2002-04-23 07:00:00,39226.089999970005,23.2,87,6.9,26.6
2002-04-23 08:00:00,42708.59999999,25.8,78,6.2,29.6
2002-04-23 09:00:00,44458.71999998001,28.1,69,7.2,32.1
2002-04-23 10:00:00,45441.83999998,29.8,59,10.1,33.8
2002-04-23 11:00:00,45129.45999998,30.4,53,12.3,33.2
2002-04-23 12:00:00,43761.69999999,30.8,50,12.0,33.4
2002-04-23 13:00:00,44787.32999998,31.4,47,10.9,34.7
2002-04-23 14:00:00,45988.67999999,31.7,46,10.5,34.6
2002-04-23 15:00:00,46301.889999980005,31.6,46,10.8,33.4
2002-04-23 16:00:00,46069.60999998,30.9,49,10.4,32.7
2002-04-23 17:00:00,44895.10999999,29.6,57,8.0,32.3
2002-04-23 18:00:00,48731.529999980005,27.9,63,7.9,30.6
2002-04-23 19:00:00,48312.84999998,26.7,68,7.6,29.6
2002-04-23 20:00:00,46335.93999998,25.8,73,7.3,28.8
2002-04-23 21:00:00,46029.39999999,25.0,78,6.6,28.2
2002-04-23 22:00:00,44836.92999999,24.1,83,5.5,27.7
2002-04-23 23:00:00,41368.37999997,23.4,87,5.2,27.0
2002-04-24 00:00:00,37910.77999999,23.2,87,5.1,26.7
2002-04-24 01:00:00,35826.94999999,22.9,88,5.0,26.4
2002-04-24 02:00:00,35022.04999997,22.8,88,5.4,26.2
2002-04-24 03:00:00,34737.02999998,21.8,92,5.0,25.1
2002-04-24 04:00:00,34699.12999998,21.6,92,4.7,24.8
2002-04-24 05:00:00,35472.96000000001,21.1,93,5.4,24.2
2002-04-24 06:00:00,37283.88999998,20.9,94,5.1,23.9
2002-04-24 07:00:00,39773.89999998,23.1,88,4.7,26.7
2002-04-24 08:00:00,42612.32999998,26.0,75,4.2,29.8
2002-04-24 09:00:00,45131.48999999,28.2,63,5.6,31.6
2002-04-24 10:00:00,47145.08999998,29.9,54,7.6,33.7
2002-04-24 11:00:00,46131.979999990006,30.8,47,10.8,33.3
2002-04-24 12:00:00,45104.49999998,30.9,44,10.8,32.7
2002-04-24 13:00:00,45384.41999998,31.2,42,9.7,33.3
2002-04-24 14:00:00,46694.71999998,31.5,41,7.9,33.9
2002-04-24 15:00:00,47084.49999999,31.6,40,6.2,33.0
2002-04-24 16:00:00,47149.639999980005,31.1,43,5.5,32.8
2002-04-24 17:00:00,46331.4,29.7,55,4.1,32.8
2002-04-24 18:00:00,49443.01999998,28.1,62,5.6,31.1
2002-04-24 19:00:00,48579.10999999,26.3,72,5.3,29.8
2002-04-24 20:00:00,46779.49999999,24.9,80,6.3,28.4
2002-04-24 21:00:00,46440.01999999,24.4,78,6.2,27.5
2002-04-24 22:00:00,45277.45999999,23.6,81,7.9,26.4
2002-04-24 23:00:00,41693.32999998,23.2,81,7.3,25.8
2002-04-25 00:00:00,39036.959999980005,22.6,82,6.5,25.2
2002-04-25 01:00:00,37002.45999999,22.0,84,6.6,24.4
2002-04-25 02:00:00,35511.389999989995,21.4,86,6.3,23.8
2002-04-25 03:00:00,34966.70999998,21.0,87,5.8,23.4
2002-04-25 04:00:00,35146.41999999,20.6,89,6.0,22.9
2002-04-25 05:00:00,36147.16999999,21.0,86,4.7,23.5
2002-04-25 06:00:00,38201.58999998,21.5,83,3.2,24.1
2002-04-25 07:00:00,39793.92999998,22.3,86,0.0,26.0
2002-04-25 08:00:00,43273.869999990005,24.7,75,0.8,28.4
2002-04-25 09:00:00,45210.03999999,26.3,69,0.4,30.2
2002-04-25 10:00:00,46346.56999998,28.1,62,1.8,32.1
2002-04-25 11:00:00,46369.90999999,29.1,58,6.3,32.8
2002-04-25 12:00:00,44811.03999999,29.6,55,6.5,33.7
2002-04-25 13:00:00,45841.18999999,29.7,54,6.2,33.1
2002-04-25 14:00:00,47057.70999999,30.0,53,6.1,33.5
2002-04-25 15:00:00,47108.92999999,30.0,52,7.0,32.4
2002-04-25 16:00:00,46855.05999999,29.5,54,6.3,32.1
2002-04-25 17:00:00,45965.37999999,28.6,61,4.2,32.0
2002-04-25 18:00:00,49802.83999999001,27.1,67,5.7,30.4
2002-04-25 19:00:00,48596.30999999,25.9,73,5.6,29.3
2002-04-25 20:00:00,46640.21999998,24.9,79,5.9,28.4
2002-04-25 21:00:00,46324.67999999,24.1,83,5.4,27.7
2002-04-25 22:00:00,45231.689999990005,23.6,86,5.7,27.1
2002-04-25 23:00:00,42588.98999999001,23.0,89,6.0,26.5
2002-04-26 00:00:00,38805.31999998,22.4,92,4.7,26.0
2002-04-26 01:00:00,36460.64999998,21.8,94,4.6,25.4
2002-04-26 02:00:00,35522.83999999,21.3,96,4.6,24.7
2002-04-26 03:00:00,35095.00999998,20.9,96,4.6,24.2
2002-04-26 04:00:00,35182.19999999,20.5,97,4.6,23.7
2002-04-26 05:00:00,36169.07999998001,20.2,98,4.6,23.3
2002-04-26 06:00:00,37899.89999999,20.0,98,4.2,23.1
2002-04-26 07:00:00,39850.48999999001,22.0,93,3.0,25.9
2002-04-26 08:00:00,43434.31999999,24.9,81,2.2,29.2
2002-04-26 09:00:00,45488.11999999,27.1,71,2.3,31.5
2002-04-26 10:00:00,46676.84999998,28.8,61,3.3,33.9
2002-04-26 11:00:00,46573.28999999,29.9,54,7.4,34.1
2002-04-26 12:00:00,44873.39999999,30.7,50,6.9,34.9
2002-04-26 13:00:00,45938.20999999,30.8,48,5.6,33.9
2002-04-26 14:00:00,47205.01999998,30.7,47,4.7,33.2
2002-04-26 15:00:00,47166.54999997,30.7,47,4.4,32.9
2002-04-26 16:00:00,46298.73999997,29.8,52,3.5,32.6
2002-04-26 17:00:00,45656.29999999,28.9,60,4.9,32.2
2002-04-26 18:00:00,49408.84999999,27.4,66,7.3,30.4
2002-04-26 19:00:00,47877.34999998,26.1,72,7.3,29.3
2002-04-26 20:00:00,45844.79999998,25.2,78,6.0,28.7
2002-04-26 21:00:00,45837.08999998,24.5,82,4.9,28.3
2002-04-26 22:00:00,44896.479999990006,23.8,88,4.7,27.7
2002-04-26 23:00:00,41858.94999999,23.2,91,4.6,27.2
2002-04-27 00:00:00,38904.96999997,22.7,92,5.0,26.6
2002-04-27 01:00:00,36498.63999998,22.4,93,4.0,26.3
2002-04-27 02:00:00,35371.73999998,22.1,95,3.3,26.0
2002-04-27 03:00:00,34743.49999999,22.0,95,3.6,26.0
2002-04-27 04:00:00,34619.169999980004,21.6,97,4.1,25.3
2002-04-27 05:00:00,34671.35999998,21.1,98,4.8,24.6
2002-04-27 06:00:00,34522.82999999,20.7,99,4.3,24.2
2002-04-27 07:00:00,35446.74999998,22.8,94,4.1,27.0
2002-04-27 08:00:00,37715.52999999,25.6,79,4.3,29.7
2002-04-27 09:00:00,38901.12999999,27.7,66,5.4,31.2
2002-04-27 10:00:00,39483.60999999,29.1,58,7.1,32.5
2002-04-27 11:00:00,39195.36999999,30.4,53,7.4,34.5
2002-04-27 12:00:00,38553.97999999,31.1,50,6.9,35.5
2002-04-27 13:00:00,38346.549999990006,31.5,48,6.3,36.0
2002-04-27 14:00:00,38353.56999998,31.5,48,6.3,35.0
2002-04-27 15:00:00,38243.01999998,31.2,49,6.0,33.9
2002-04-27 16:00:00,38452.41999997,30.4,52,6.1,33.1
2002-04-27 17:00:00,40328.74999998,29.4,60,5.7,32.7
2002-04-27 18:00:00,48042.16999998,28.1,65,6.4,31.5
2002-04-27 19:00:00,47488.43999998,27.3,69,7.2,30.6
2002-04-27 20:00:00,45043.22999997,26.6,72,7.3,29.9
2002-04-27 21:00:00,43011.02999999,25.9,76,6.9,29.3
2002-04-27 22:00:00,41043.47999999,25.2,79,6.1,28.9
2002-04-27 23:00:00,38237.50999999,24.6,84,4.5,28.7
2002-04-28 00:00:00,35352.54999997,23.9,89,3.9,28.2
2002-04-28 01:00:00,33643.63999999,23.4,91,3.8,27.7
2002-04-28 02:00:00,32705.77999999,23.0,93,4.0,27.3
2002-04-28 03:00:00,31943.76999997,22.5,94,4.3,26.5
2002-04-28 04:00:00,31543.83999999,22.3,95,4.3,26.3
2002-04-28 05:00:00,31273.79999999,22.2,95,4.0,26.2
2002-04-28 06:00:00,30395.76999998,22.1,96,3.7,26.1
2002-04-28 07:00:00,29677.87999999,23.5,90,4.1,27.7
2002-04-28 08:00:00,30750.43999998,25.0,84,4.5,29.3
2002-04-28 09:00:00,31585.93999999,26.1,79,4.0,30.6
2002-04-28 10:00:00,32143.33999999,27.1,74,4.0,31.5
2002-04-28 11:00:00,32603.72999998,28.4,71,3.3,34.1
2002-04-28 12:00:00,32365.42999999,29.4,64,2.7,35.5
2002-04-28 13:00:00,32282.74999999,30.1,61,3.3,35.5
2002-04-28 14:00:00,32205.71999999,30.0,59,4.0,34.4
2002-04-28 15:00:00,32295.39999999,30.9,55,5.1,34.4
2002-04-28 16:00:00,33022.08999997,29.1,62,9.5,32.1
2002-04-28 17:00:00,35782.05999999,28.0,68,10.1,31.2
2002-04-28 18:00:00,43734.27999998,26.9,74,3.9,31.2
2002-04-28 19:00:00,43336.37999999,26.1,79,5.4,30.3
2002-04-28 20:00:00,41963.49999998,25.3,83,5.4,29.6
2002-04-28 21:00:00,40350.99999999,24.6,87,5.9,28.9
2002-04-28 22:00:00,38815.90999999,23.6,93,4.6,28.0
